DRAFT_ID,PLAYER_ID,PLAYER_NAME,SEASON,ROUND_NUMBER,ROUND_PICK,OVERALL_PICK,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,ORGANIZATION,ORGANIZATION_TYPE
6520,226,Antonio Lang,1994,2,2,29,1610612756,Phoenix,Suns,PHX,Duke,College/University
6521,458,Howard Eisley,1994,2,3,30,1610612750,Minnesota,Timberwolves,MIN,Boston College,College/University
6522,83620,Rodney Dent,1994,2,4,31,1610612753,Orlando,Magic,ORL,Kentucky,College/University
6523,29,Jim McIlvaine,1994,2,5,32,1610612764,Washington,Bullets,WAS,Marquette,College/University
6524,308,Derrick Alston,1994,2,6,33,1610612755,Philadelphia,76ers,PHL,Duquesne,College/University
6525,1093,Gaylon Nickerson,1994,2,7,34,1610612737,Atlanta,Hawks,ATL,Oklahoma State,College/University
6526,63,Michael Smith,1994,2,8,35,1610612758,Sacramento,Kings,SAC,Providence,College/University
6527,83612,Andrei Fetisov,1994,2,9,36,1610612738,Boston,Celtics,BOS,CB Valladolid (Spain),Other Team/Club
6528,112,Dontonio Wingfield,1994,2,10,37,1610612760,Seattle,SuperSonics,SEA,Cincinnati,College/University
6529,241,Darrin Hancock,1994,2,11,38,1610612766,Charlotte,Hornets,CHH,Kansas,College/University
6530,292,Anthony Miller,1994,2,12,39,1610612744,Golden State,Warriors,GOS,Michigan State,College/University
6531,1067,Jeff Webster,1994,2,13,40,1610612748,Miami,Heat,MIA,Oklahoma,College/University
6532,83616,William Njoku,1994,2,14,41,1610612754,Indiana,Pacers,IND,Saint Mary's (CAN),College/University
6533,83618,Gary Collier,1994,2,15,42,1610612739,Cleveland,Cavaliers,CLE,Tulsa,College/University
6534,1035,Shawnelle Scott,1994,2,16,43,1610612757,Portland,Trail Blazers,POR,St. John's (NY),College/University
6535,83615,Damon Bailey,1994,2,17,44,1610612754,Indiana,Pacers,IND,Indiana,College/University
6536,132,Dwayne Morton,1994,2,18,45,1610612744,Golden State,Warriors,GOS,Louisville,College/University
6537,702,Voshon Lenard,1994,2,19,46,1610612749,Milwaukee,Bucks,MIL,Minnesota,College/University
6538,320,Jamie Watson,1994,2,20,47,1610612762,Utah,Jazz,UTH,South Carolina,College/University
6539,83613,Jevon Crudup,1994,2,21,48,1610612765,Detroit,Pistons,DET,Missouri,College/University
6540,83614,Kris Bruton,1994,2,22,49,1610612741,Chicago,Bulls,CHI,Benedict,College/University
6541,1127,Charles Claxton,1994,2,23,50,1610612756,Phoenix,Suns,PHX,Georgia,College/University
6542,1444,Lawrence Funderburke,1994,2,24,51,1610612758,Sacramento,Kings,SAC,Ohio State,College/University
6543,924,Anthony Goldwire,1994,2,25,52,1610612756,Phoenix,Suns,PHX,Houston,College/University
6544,83617,Albert Burditt,1994,2,26,53,1610612745,Houston,Rockets,HOU,Texas,College/University
6545,1442,Zeljko Rebraca,1994,2,27,54,1610612760,Seattle,SuperSonics,SEA,KK Partizan (Serbia),Other Team/Club
6546,693,Joe Smith,1995,1,1,1,1610612744,Golden State,Warriors,GOS,Maryland,College/University
6547,686,Antonio McDyess,1995,1,2,2,1610612746,Los Angeles,Clippers,LAC,Alabama,College/University
6548,711,Jerry Stackhouse,1995,1,3,3,1610612755,Philadelphia,76ers,PHL,North Carolina,College/University
6549,739,Rasheed Wallace,1995,1,4,4,1610612764,Washington,Bullets,WAS,North Carolina,College/University
6550,708,Kevin Garnett,1995,1,5,5,1610612750,Minnesota,Timberwolves,MIN,Farragut Career Academy,High School
6551,735,Bryant Reeves,1995,1,6,6,1610612763,Vancouver,Grizzlies,VAN,Oklahoma State,College/University
6552,757,Damon Stoudamire,1995,1,7,7,1610612761,Toronto,Raptors,TOR,Arizona,College/University
6553,704,Shawn Respert,1995,1,8,8,1610612757,Portland,Trail Blazers,POR,Michigan State,College/University
6554,709,Ed O'Bannon,1995,1,9,9,1610612751,New Jersey,Nets,NJN,California-Los Angeles,College/University
6555,703,Kurt Thomas,1995,1,10,10,1610612748,Miami,Heat,MIA,Texas Christian,College/University
6556,718,Gary Trent,1995,1,11,11,1610612749,Milwaukee,Bucks,MIL,Ohio,College/University
6557,685,Cherokee Parks,1995,1,12,12,1610612742,Dallas,Mavericks,DAL,Duke,College/University
6558,722,Corliss Williamson,1995,1,13,13,1610612758,Sacramento,Kings,SAC,Arkansas,College/University
6559,677,Eric Williams,1995,1,14,14,1610612738,Boston,Celtics,BOS,Providence,College/University
6560,699,Brent Barry,1995,1,15,15,1610612743,Denver,Nuggets,DEN,Oregon State,College/University
6561,673,Alan Henderson,1995,1,16,16,1610612737,Atlanta,Hawks,ATL,Indiana,College/University
6562,682,Bob Sura,1995,1,17,17,1610612739,Cleveland,Cavaliers,CLE,Florida State,College/University
6563,689,Theo Ratliff,1995,1,18,18,1610612765,Detroit,Pistons,DET,Wyoming,College/University
6564,719,Randolph Childress,1995,1,19,19,1610612765,Detroit,Pistons,DET,Wake Forest,College/University
6565,679,Jason Caffey,1995,1,20,20,1610612741,Chicago,Bulls,CHI,Alabama,College/University
6566,714,Michael Finley,1995,1,21,21,1610612756,Phoenix,Suns,PHX,Wisconsin,College/University
6567,678,George Zidek,1995,1,22,22,1610612766,Charlotte,Hornets,CHH,California-Los Angeles,College/University
6568,696,Travis Best,1995,1,23,23,1610612754,Indiana,Pacers,IND,Georgia Tech,College/University
6569,684,Loren Meyer,1995,1,24,24,1610612742,Dallas,Mavericks,DAL,Iowa State,College/University
6570,710,David Vaughn,1995,1,25,25,1610612753,Orlando,Magic,ORL,Memphis,College/University
6571,726,Sherell Ford,1995,1,26,26,1610612760,Seattle,SuperSonics,SEA,Illinois-Chicago,College/University
6572,712,Mario Bennett,1995,1,27,27,1610612756,Phoenix,Suns,PHX,Arizona State,College/University
6573,731,Greg Ostertag,1995,1,28,28,1610612762,Utah,Jazz,UTH,Kansas,College/University
6574,724,Cory Alexander,1995,1,29,29,1610612759,San Antonio,Spurs,SAN,Virginia,College/University
6575,691,Lou Roe,1995,2,1,30,1610612765,Detroit,Pistons,DET,Massachusetts,College/University
6576,1434,Dragan Tarlac,1995,2,2,31,1610612741,Chicago,Bulls,CHI,Olympiacos B.C. (Greece),Other Team/Club
6577,720,Terrence Rencher,1995,2,3,32,1610612764,Washington,Bullets,WAS,Texas,College/University
6578,675,Junior Burrough,1995,2,4,33,1610612738,Boston,Celtics,BOS,Virginia,College/University
6579,692,Andrew DeClercq,1995,2,5,34,1610612744,Golden State,Warriors,GOS,Florida,College/University
6580,728,Jimmy King,1995,2,6,35,1610612761,Toronto,Raptors,TOR,Michigan,College/University
6581,734,Lawrence Moten,1995,2,7,36,1610612763,Vancouver,Grizzlies,VAN,Syracuse,College/University
6582,701,Frankie King,1995,2,8,37,1610612747,Los Angeles,Lakers,LAL,Western Carolina,College/University
6583,83626,Rashard Griffith,1995,2,9,38,1610612749,Milwaukee,Bucks,MIL,Wisconsin,College/University
6584,681,Donny Marshall,1995,2,10,39,1610612739,Cleveland,Cavaliers,CLE,Connecticut,College/University
6585,730,Dwayne Whitfield,1995,2,11,40,1610612744,Golden State,Warriors,GOS,Jackson State,College/University
6586,83624,Erik Meek,1995,2,12,41,1610612745,Houston,Rockets,HOU,Duke,College/University
6587,671,Donnie Boyce,1995,2,13,42,1610612737,Atlanta,Hawks,ATL,Colorado,College/University
6588,727,Eric Snow,1995,2,14,43,1610612749,Milwaukee,Bucks,MIL,Michigan State,College/University
6589,83623,Anthony Pelle,1995,2,15,44,1610612743,Denver,Nuggets,DEN,Fresno State,College/University
6590,83622,Troy Brown,1995,2,16,45,1610612737,Atlanta,Hawks,ATL,Providence,College/University
6591,83628,George Banks,1995,2,17,46,1610612748,Miami,Heat,MIA,Texas-El Paso,College/University
6592,721,Tyus Edney,1995,2,18,47,1610612758,Sacramento,Kings,SAC,California-Los Angeles,College/University
6593,707,Mark Davis,1995,2,19,48,1610612750,Minnesota,Timberwolves,MIN,Texas Tech,College/University
6594,706,Jerome Allen,1995,2,20,49,1610612750,Minnesota,Timberwolves,MIN,Pennsylvania,College/University
6595,729,Martin Lewis,1995,2,21,50,1610612744,Golden State,Warriors,GOS,Seward County Community College,College/University
6596,83621,Dejan Bodiroga,1995,2,22,51,1610612758,Sacramento,Kings,SAC,Olimpia Milano (Italy),Other Team/Club
6597,697,Fred Hoiberg,1995,2,23,52,1610612754,Indiana,Pacers,IND,Iowa State,College/University
6598,83627,Constantin Popa,1995,2,24,53,1610612746,Los Angeles,Clippers,LAC,Miami (FL),College/University
6599,83625,Aurelijius Zukauskas,1995,2,25,54,1610612760,Seattle,SuperSonics,SEA,BC Neptunas (Lithuania),Other Team/Club
6600,1075,Michael McDonald,1995,2,26,55,1610612744,Golden State,Warriors,GOS,New Orleans,College/University
6601,713,Chris Carr,1995,2,27,56,1610612756,Phoenix,Suns,PHX,Southern Illinois,College/University
6602,733,Cuonzo Martin,1995,2,28,57,1610612737,Atlanta,Hawks,ATL,Purdue,College/University
6603,690,Don Reid,1995,2,29,58,1610612765,Detroit,Pistons,DET,Georgetown,College/University
6604,947,Allen Iverson,1996,1,1,1,1610612755,Philadelphia,76ers,PHI,Georgetown,College/University
6605,948,Marcus Camby,1996,1,2,2,1610612761,Toronto,Raptors,TOR,Massachusetts,College/University
6606,949,Shareef Abdur-Rahim,1996,1,3,3,1610612763,Vancouver,Grizzlies,VAN,California,College/University
6607,950,Stephon Marbury,1996,1,4,4,1610612749,Milwaukee,Bucks,MIL,Georgia Tech,College/University
6608,951,Ray Allen,1996,1,5,5,1610612750,Minnesota,Timberwolves,MIN,Connecticut,College/University
6609,952,Antoine Walker,1996,1,6,6,1610612738,Boston,Celtics,BOS,Kentucky,College/University
6610,953,Lorenzen Wright,1996,1,7,7,1610612746,Los Angeles,Clippers,LAC,Memphis,College/University
6611,954,Kerry Kittles,1996,1,8,8,1610612751,New Jersey,Nets,NJN,Villanova,College/University
6612,955,Samaki Walker,1996,1,9,9,1610612742,Dallas,Mavericks,DAL,Louisville,College/University
6613,956,Erick Dampier,1996,1,10,10,1610612754,Indiana,Pacers,IND,Mississippi State,College/University
6614,957,Todd Fuller,1996,1,11,11,1610612744,Golden State,Warriors,GSW,North Carolina State,College/University
6615,958,Vitaly Potapenko,1996,1,12,12,1610612739,Cleveland,Cavaliers,CLE,Wright State,College/University
6616,977,Kobe Bryant,1996,1,13,13,1610612766,Charlotte,Hornets,CHH,Lower Merion,High School
6617,978,Peja Stojakovic,1996,1,14,14,1610612758,Sacramento,Kings,SAC,P.A.O.K. B.C. (Greece),Other Team/Club
6618,959,Steve Nash,1996,1,15,15,1610612756,Phoenix,Suns,PHX,Santa Clara,College/University
6619,960,Tony Delk,1996,1,16,16,1610612766,Charlotte,Hornets,CHH,Kentucky,College/University
6620,979,Jermaine O'Neal,1996,1,17,17,1610612757,Portland,Trail Blazers,POR,Eau Claire,High School
6621,961,John Wallace,1996,1,18,18,1610612752,New York,Knicks,NYK,Syracuse,College/University
6622,962,Walter McCarty,1996,1,19,19,1610612752,New York,Knicks,NYK,Kentucky,College/University
6623,980,Zydrunas Ilgauskas,1996,1,20,20,1610612739,Cleveland,Cavaliers,CLE,LSU-Atletas (Lithuania),Other Team/Club
6624,963,Dontae' Jones,1996,1,21,21,1610612752,New York,Knicks,NYK,Mississippi State,College/University
6625,964,Roy Rogers,1996,1,22,22,1610612763,Vancouver,Grizzlies,VAN,Alabama,College/University
6626,981,Efthimios Rentzias,1996,1,23,23,1610612743,Denver,Nuggets,DEN,P.A.O.K. B.C. (Greece),Other Team/Club
6627,965,Derek Fisher,1996,1,24,24,1610612747,Los Angeles,Lakers,LAL,Arkansas-Little Rock,College/University
6628,982,Martin Muursepp,1996,1,25,25,1610612762,Utah,Jazz,UTA,BC Kalev/Cramo (Estonia),Other Team/Club
6629,966,Jerome Williams,1996,1,26,26,1610612765,Detroit,Pistons,DET,Georgetown,College/University
6630,967,Brian Evans,1996,1,27,27,1610612753,Orlando,Magic,ORL,Indiana,College/University
6631,968,Priest Lauderdale,1996,1,28,28,1610612737,Atlanta,Hawks,ATL,Peristeri B.C. (Greece),Other Team/Club
6632,969,Travis Knight,1996,1,29,29,1610612741,Chicago,Bulls,CHI,Connecticut,College/University
6633,970,Othella Harrington,1996,2,1,30,1610612745,Houston,Rockets,HOU,Georgetown,College/University
6634,971,Mark Hendrickson,1996,2,2,31,1610612755,Philadelphia,76ers,PHI,Washington State,College/University
6635,972,Ryan Minor,1996,2,3,32,1610612755,Philadelphia,76ers,PHI,Oklahoma,College/University
6636,983,Moochie Norris,1996,2,4,33,1610612749,Milwaukee,Bucks,MIL,West Florida,College/University
6637,973,Shawn Harvey,1996,2,5,34,1610612742,Dallas,Mavericks,DAL,West Virginia State,College/University
6638,974,Joseph Blair,1996,2,6,35,1610612760,Seattle,SuperSonics,SEA,Arizona,College/University
6639,975,Doron Sheffer,1996,2,7,36,1610612746,Los Angeles,Clippers,LAC,Connecticut,College/University
6640,976,Jeff McInnis,1996,2,8,37,1610612743,Denver,Nuggets,DEN,North Carolina,College/University
6641,984,Steve Hamer,1996,2,9,38,1610612738,Boston,Celtics,BOS,Tennessee,College/University
6642,985,Russ Millard,1996,2,10,39,1610612756,Phoenix,Suns,PHX,Iowa,College/University
6643,986,Marcus Mann,1996,2,11,40,1610612744,Golden State,Warriors,GSW,Mississippi Valley State,College/University
6644,987,Jason Sasser,1996,2,12,41,1610612758,Sacramento,Kings,SAC,Texas Tech,College/University
6645,988,Randy Livingston,1996,2,13,42,1610612745,Houston,Rockets,HOU,Louisiana State,College/University
6646,989,Ben Davis,1996,2,14,43,1610612756,Phoenix,Suns,PHX,Arizona,College/University
6647,990,Malik Rose,1996,2,15,44,1610612766,Charlotte,Hornets,CHH,Drexel,College/University
6648,991,Joe Vogel,1996,2,16,45,1610612760,Seattle,SuperSonics,SEA,Colorado State,College/University
6649,992,Marcus Brown,1996,2,17,46,1610612757,Portland,Trail Blazers,POR,Murray State,College/University
6650,993,Ron Riley,1996,2,18,47,1610612760,Seattle,SuperSonics,SEA,Arizona State,College/University
6651,994,Jamie Feick,1996,2,19,48,1610612755,Philadelphia,76ers,PHI,Michigan State,College/University
6652,1043,Amal McCaskill,1996,2,20,49,1610612753,Orlando,Magic,ORL,Marquette,College/University
6653,996,Terrell Bell,1996,2,21,50,1610612745,Houston,Rockets,HOU,Georgia,College/University
6654,997,Chris Robinson,1996,2,22,51,1610612763,Vancouver,Grizzlies,VAN,Western Kentucky,College/University
6655,998,Mark Pope,1996,2,23,52,1610612754,Indiana,Pacers,IND,Kentucky,College/University
6656,999,Jeff Nordgaard,1996,2,24,53,1610612749,Milwaukee,Bucks,MIL,Wisconsin-Green Bay,College/University
6657,1000,Shandon Anderson,1996,2,25,54,1610612762,Utah,Jazz,UTA,Georgia,College/University
6658,1001,Ronnie Henderson,1996,2,26,55,1610612764,Washington,Bullets,WAS,Louisiana State,College/University
6659,1002,Reggie Geary,1996,2,27,56,1610612739,Cleveland,Cavaliers,CLE,Arizona,College/University
6660,1003,Drew Barry,1996,2,28,57,1610612760,Seattle,SuperSonics,SEA,Georgia Tech,College/University
6661,1004,Darnell Robinson,1996,2,29,58,1610612742,Dallas,Mavericks,DAL,Arkansas,College/University
6662,1495,Tim Duncan,1997,1,1,1,1610612759,San Antonio,Spurs,SAS,Wake Forest,College/University
6663,1496,Keith Van Horn,1997,1,2,2,1610612755,Philadelphia,76ers,PHI,Utah,College/University
6664,1497,Chauncey Billups,1997,1,3,3,1610612738,Boston,Celtics,BOS,Colorado,College/University
6665,1498,Antonio Daniels,1997,1,4,4,1610612763,Vancouver,Grizzlies,VAN,Bowling Green,College/University
6666,1499,Tony Battie,1997,1,5,5,1610612743,Denver,Nuggets,DEN,Texas Tech,College/University
6667,1500,Ron Mercer,1997,1,6,6,1610612738,Boston,Celtics,BOS,Kentucky,College/University
6668,1501,Tim Thomas,1997,1,7,7,1610612751,New Jersey,Nets,NJN,Villanova,College/University
6669,1502,Adonal Foyle,1997,1,8,8,1610612744,Golden State,Warriors,GSW,Colgate,College/University
6670,1503,Tracy McGrady,1997,1,9,9,1610612761,Toronto,Raptors,TOR,Mount Zion Christian Academy,High School
6671,1504,Danny Fortson,1997,1,10,10,1610612749,Milwaukee,Bucks,MIL,Cincinnati,College/University
6672,1505,Tariq Abdul-Wahad,1997,1,11,11,1610612758,Sacramento,Kings,SAC,San Jose State,College/University
6673,1506,Austin Croshere,1997,1,12,12,1610612754,Indiana,Pacers,IND,Providence,College/University
6674,1507,Derek Anderson,1997,1,13,13,1610612739,Cleveland,Cavaliers,CLE,Kentucky,College/University
6675,1508,Maurice Taylor,1997,1,14,14,1610612746,Los Angeles,Clippers,LAC,Michigan,College/University
6676,1509,Kelvin Cato,1997,1,15,15,1610612742,Dallas,Mavericks,DAL,Iowa State,College/University
6677,1510,Brevin Knight,1997,1,16,16,1610612739,Cleveland,Cavaliers,CLE,Stanford,College/University
6678,1511,Johnny Taylor,1997,1,17,17,1610612753,Orlando,Magic,ORL,Tennessee-Chattanooga,College/University
6679,1512,Chris Anstey,1997,1,18,18,1610612757,Portland,Trail Blazers,POR,South East Melbourne Magic (Australia),Other Team/Club
6680,1513,Scot Pollard,1997,1,19,19,1610612765,Detroit,Pistons,DET,Kansas,College/University
6681,1514,Paul Grant,1997,1,20,20,1610612750,Minnesota,Timberwolves,MIN,Wisconsin,College/University
6682,1515,Anthony Parker,1997,1,21,21,1610612751,New Jersey,Nets,NJN,Bradley,College/University
6683,1516,Ed Gray,1997,1,22,22,1610612737,Atlanta,Hawks,ATL,California,College/University
6684,1517,Bobby Jackson,1997,1,23,23,1610612760,Seattle,SuperSonics,SEA,Minnesota,College/University
6685,1518,Rodrick Rhodes,1997,1,24,24,1610612745,Houston,Rockets,HOU,Southern California,College/University
6686,1519,John Thomas,1997,1,25,25,1610612752,New York,Knicks,NYK,Minnesota,College/University
6687,1520,Charles Smith,1997,1,26,26,1610612748,Miami,Heat,MIA,New Mexico,College/University
6688,1521,Jacque Vaughn,1997,1,27,27,1610612762,Utah,Jazz,UTA,Kansas,College/University
6689,1522,Keith Booth,1997,1,28,28,1610612741,Chicago,Bulls,CHI,Maryland,College/University
6690,1523,Serge Zwikker,1997,2,1,29,1610612745,Houston,Rockets,HOU,North Carolina,College/University
6691,1524,Mark Sanford,1997,2,2,30,1610612748,Miami,Heat,MIA,Washington,College/University
6692,1525,Charles O'Bannon,1997,2,3,31,1610612765,Detroit,Pistons,DET,California-Los Angeles,College/University
6693,1526,James Cotton,1997,2,4,32,1610612743,Denver,Nuggets,DEN,Long Beach State,College/University
6694,1527,Marko Milic,1997,2,5,33,1610612755,Philadelphia,76ers,PHI,KK Olimpija (Slovenia),Other Team/Club
6695,1528,Bubba Wells,1997,2,6,34,1610612742,Dallas,Mavericks,DAL,Austin Peay,College/University
6696,1529,Kebu Stewart,1997,2,7,35,1610612755,Philadelphia,76ers,PHI,Cal State-Bakersfield,College/University
6697,1530,James Collins,1997,2,8,36,1610612755,Philadelphia,76ers,PHI,Florida State,College/University
6698,1531,Marc Jackson,1997,2,9,37,1610612744,Golden State,Warriors,GSW,Temple,College/University
6699,1532,Jerald Honeycutt,1997,2,10,38,1610612749,Milwaukee,Bucks,MIL,Tulane,College/University
6700,1533,Anthony Johnson,1997,2,11,39,1610612758,Sacramento,Kings,SAC,College of Charleston,College/University
6701,1534,Eddie Elisma,1997,2,12,40,1610612760,Seattle,SuperSonics,SEA,Georgia Tech,College/University
6702,1535,Jason Lawson,1997,2,13,41,1610612743,Denver,Nuggets,DEN,Villanova,College/University
6703,1536,Stephen Jackson,1997,2,14,42,1610612756,Phoenix,Suns,PHX,Butler Community College,College/University
6704,1537,Gordon Malone,1997,2,15,43,1610612750,Minnesota,Timberwolves,MIN,West Virginia,College/University
6705,1538,Cedric Henderson,1997,2,16,44,1610612739,Cleveland,Cavaliers,CLE,Memphis,College/University
6706,1539,God Shammgod,1997,2,17,45,1610612764,Washington,Wizards,WAS,Providence,College/University
6707,1540,Eric Washington,1997,2,18,46,1610612753,Orlando,Magic,ORL,Alabama,College/University
6708,1541,Alvin Williams,1997,2,19,47,1610612757,Portland,Trail Blazers,POR,Villanova,College/University
6709,1542,Predrag Drobnjak,1997,2,20,48,1610612764,Washington,Wizards,WAS,KK Partizan (Serbia),Other Team/Club
6710,1543,Alain Digbeau,1997,2,21,49,1610612737,Atlanta,Hawks,ATL,ASVEL Basket (France),Other Team/Club
6711,1544,Chris Crawford,1997,2,22,50,1610612737,Atlanta,Hawks,ATL,Marquette,College/University
6712,1545,DeJuan Wheat,1997,2,23,51,1610612747,Los Angeles,Lakers,LAL,Louisville,College/University
6713,1546,C.J. Bruton,1997,2,24,52,1610612763,Vancouver,Grizzlies,VAN,Indian Hills Community College,College/University
6714,1547,Paul Rogers,1997,2,25,53,1610612747,Los Angeles,Lakers,LAL,Gonzaga,College/University
6715,1548,Mark Blount,1997,2,26,54,1610612760,Seattle,SuperSonics,SEA,Pittsburgh,College/University
6716,1549,Ben Pepper,1997,2,27,55,1610612738,Boston,Celtics,BOS,Newcastle Falcons (Australia),Other Team/Club
6717,1550,Nate Erdmann,1997,2,28,56,1610612762,Utah,Jazz,UTA,Oklahoma,College/University
6718,1551,Roberto Duenas,1997,2,29,57,1610612741,Chicago,Bulls,CHI,FC Barcelona Basquet (Spain),Other Team/Club
6719,1709,Michael Olowokandi,1998,1,1,1,1610612746,Los Angeles,Clippers,LAC,Pacific,College/University
6720,1710,Mike Bibby,1998,1,2,2,1610612763,Vancouver,Grizzlies,VAN,Arizona,College/University
6721,1711,Raef LaFrentz,1998,1,3,3,1610612743,Denver,Nuggets,DEN,Kansas,College/University
6722,1712,Antawn Jamison,1998,1,4,4,1610612761,Toronto,Raptors,TOR,North Carolina,College/University
6723,1713,Vince Carter,1998,1,5,5,1610612744,Golden State,Warriors,GSW,North Carolina,College/University
6724,1714,Robert Traylor,1998,1,6,6,1610612742,Dallas,Mavericks,DAL,Michigan,College/University
6725,1715,Jason Williams,1998,1,7,7,1610612758,Sacramento,Kings,SAC,Florida,College/University
6726,1716,Larry Hughes,1998,1,8,8,1610612755,Philadelphia,76ers,PHI,Saint Louis,College/University
6727,1717,Dirk Nowitzki,1998,1,9,9,1610612749,Milwaukee,Bucks,MIL,DJK Wurzburg (Germany),Other Team/Club
6728,1718,Paul Pierce,1998,1,10,10,1610612738,Boston,Celtics,BOS,Kansas,College/University
6729,1719,Bonzi Wells,1998,1,11,11,1610612765,Detroit,Pistons,DET,Ball State,College/University
6730,1720,Michael Doleac,1998,1,12,12,1610612753,Orlando,Magic,ORL,Utah,College/University
6731,1721,Keon Clark,1998,1,13,13,1610612753,Orlando,Magic,ORL,Nevada-Las Vegas,College/University
6732,1722,Michael Dickerson,1998,1,14,14,1610612745,Houston,Rockets,HOU,Arizona,College/University
6733,1723,Matt Harpring,1998,1,15,15,1610612753,Orlando,Magic,ORL,Georgia Tech,College/University
6734,1724,Bryce Drew,1998,1,16,16,1610612745,Houston,Rockets,HOU,Valparaiso,College/University
6735,1725,Rasho Nesterovic,1998,1,17,17,1610612750,Minnesota,Timberwolves,MIN,Virtus Pallacanestro Bologna (Italy),Other Team/Club
6736,1726,Mirsad Turkcan,1998,1,18,18,1610612745,Houston,Rockets,HOU,Anadolu Efes S.K. (Turkey),Other Team/Club
6737,1727,Pat Garrity,1998,1,19,19,1610612749,Milwaukee,Bucks,MIL,Notre Dame,College/University
6738,1728,Roshown McLeod,1998,1,20,20,1610612737,Atlanta,Hawks,ATL,Duke,College/University
6739,1729,Ricky Davis,1998,1,21,21,1610612766,Charlotte,Hornets,CHH,Iowa,College/University
6740,1730,Brian Skinner,1998,1,22,22,1610612746,Los Angeles,Clippers,LAC,Baylor,College/University
6741,1731,Tyronn Lue,1998,1,23,23,1610612743,Denver,Nuggets,DEN,Nebraska,College/University
6742,1732,Felipe Lopez,1998,1,24,24,1610612759,San Antonio,Spurs,SAS,St. John's (NY),College/University
6743,1733,Al Harrington,1998,1,25,25,1610612754,Indiana,Pacers,IND,Saint Patrick,High School
6744,1734,Sam Jacobson,1998,1,26,26,1610612747,Los Angeles,Lakers,LAL,Minnesota,College/University
6745,1735,Vladimir Stepania,1998,1,27,27,1610612760,Seattle,SuperSonics,SEA,KK Olimpija (Slovenia),Other Team/Club
6746,1736,Corey Benjamin,1998,1,28,28,1610612741,Chicago,Bulls,CHI,Oregon State,College/University
6747,1737,Nazr Mohammed,1998,1,29,29,1610612762,Utah,Jazz,UTA,Kentucky,College/University
6748,1738,Ansu Sesay,1998,2,1,30,1610612742,Dallas,Mavericks,DAL,Mississippi,College/University
6749,1739,Ruben Patterson,1998,2,2,31,1610612747,Los Angeles,Lakers,LAL,Cincinnati,College/University
6750,1740,Rashard Lewis,1998,2,3,32,1610612760,Seattle,SuperSonics,SEA,Elsik,High School
6751,1741,Jelani McCoy,1998,2,4,33,1610612760,Seattle,SuperSonics,SEA,California-Los Angeles,College/University
6752,1742,Shammond Williams,1998,2,5,34,1610612741,Chicago,Bulls,CHI,North Carolina,College/University
6753,1743,Bruno Sundov,1998,2,6,35,1610612742,Dallas,Mavericks,DAL,KK Split (Croatia),Other Team/Club
6754,1744,Jerome James,1998,2,7,36,1610612758,Sacramento,Kings,SAC,Florida A&M,College/University
6755,1745,Casey Shaw,1998,2,8,37,1610612755,Philadelphia,76ers,PHI,Toledo,College/University
6756,1746,DeMarco Johnson,1998,2,9,38,1610612752,New York,Knicks,NYK,North Carolina-Charlotte,College/University
6757,1747,Rafer Alston,1998,2,10,39,1610612749,Milwaukee,Bucks,MIL,Fresno State,College/University
6758,1748,Korleone Young,1998,2,11,40,1610612765,Detroit,Pistons,DET,Hargrave Military Academy,High School
6759,1749,Cuttino Mobley,1998,2,12,41,1610612745,Houston,Rockets,HOU,Rhode Island,College/University
6760,1750,Miles Simon,1998,2,13,42,1610612753,Orlando,Magic,ORL,Arizona,College/University
6761,1751,Jahidi White,1998,2,14,43,1610612764,Washington,Wizards,WAS,Georgetown,College/University
6762,1752,Sean Marks,1998,2,15,44,1610612752,New York,Knicks,NYK,California,College/University
6763,1753,Toby Bailey,1998,2,16,45,1610612747,Los Angeles,Lakers,LAL,California-Los Angeles,College/University
6764,1754,Andrae Patterson,1998,2,17,46,1610612750,Minnesota,Timberwolves,MIN,Indiana,College/University
6765,1755,Tyson Wheeler,1998,2,18,47,1610612761,Toronto,Raptors,TOR,Rhode Island,College/University
6766,1756,Ryan Stack,1998,2,19,48,1610612739,Cleveland,Cavaliers,CLE,South Carolina,College/University
6767,1757,Cory Carr,1998,2,20,49,1610612737,Atlanta,Hawks,ATL,Texas Tech,College/University
6768,1758,Andrew Betts,1998,2,21,50,1610612766,Charlotte,Hornets,CHH,Long Beach State,College/University
6769,1759,Corey Brewer,1998,2,22,51,1610612748,Miami,Heat,MIA,Oklahoma,College/University
6770,1760,Derrick Dial,1998,2,23,52,1610612759,San Antonio,Spurs,SAS,Eastern Michigan,College/University
6771,1761,Greg Buckner,1998,2,24,53,1610612742,Dallas,Mavericks,DAL,Clemson,College/University
6772,1762,Tremaine Fowlkes,1998,2,25,54,1610612743,Denver,Nuggets,DEN,Fresno State,College/University
6773,1763,Ryan Bowen,1998,2,26,55,1610612743,Denver,Nuggets,DEN,Iowa,College/University
6774,1764,J.R. Henderson,1998,2,27,56,1610612763,Vancouver,Grizzlies,VAN,California-Los Angeles,College/University
6775,1765,Torraye Braggs,1998,2,28,57,1610612762,Utah,Jazz,UTA,Xavier,College/University
6776,1766,Maceo Baston,1998,2,29,58,1610612741,Chicago,Bulls,CHI,Michigan,College/University
6777,1882,Elton Brand,1999,1,1,1,1610612741,Chicago,Bulls,CHI,Duke,College/University
