STATS_ID,PLAYER_ID,LEAGUE_ID,TEAM_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
3455,78112,0,0,34,0,0,93,309,0.30097,0,0,0,80,104,0.76923,0,0,0,64,0,0,0,72,266
3456,78113,0,0,565,0,14908,2222,5640,0.393971,0,0,0,1676,2302,0.728062,0,2098,2098,1579,0,0,0,1241,6120
3457,78114,0,0,231,0,0,535,1737,0.308002,0,0,0,437,642,0.680685,0,0,0,630,0,0,0,609,1507
3458,200754,0,0,47,3,260,35,82,0.426829,0,0,0,33,56,0.589285,28,47,75,1,4,22,15,44,103
3459,78115,0,0,482,0,5032,1279,4087,0.312943,0,0,0,897,1277,0.702427,0,878,878,1553,0,0,0,982,3455
3460,202338,0,0,423,34,6431,1134,2318,0.489214,0,7,0,248,347,0.714697,502,960,1462,246,88,304,449,903,2516
3461,1738,0,0,127,6,1302,161,371,0.433962,8,29,0.275862,71,111,0.639639,102,121,223,62,38,30,58,162,401
3462,201196,0,0,691,146,16118,2406,5539,0.434374,208,658,0.316109,2121,2681,0.791122,339,1501,1840,2807,472,52,1173,942,7141
3463,78116,0,0,21,0,87,9,36,0.25,0,2,0,2,4,0.5,2,2,4,6,3,1,7,13,20
3464,1629012,0,0,45,35,1335,254,608,0.417763,37,96,0.385416,110,127,0.866141,27,105,132,126,22,3,100,117,655
3465,78117,0,0,622,0,14667,2039,5826,0.349982,0,0,0,1758,2219,0.792248,0,1694,1694,2341,0,0,0,1363,5836
3466,78118,0,0,53,0,0,102,385,0.264935,0,0,0,38,53,0.716981,0,0,0,29,0,0,0,75,242
3467,1593,0,0,303,105,4614,698,1444,0.483379,0,5,0,229,350,0.654285,497,951,1448,170,119,148,276,664,1625
3468,78120,0,0,53,0,0,65,182,0.357142,0,0,0,35,60,0.583333,0,10,10,46,0,0,0,118,165
3469,78121,0,0,196,0,5488,1328,3160,0.420253,0,0,0,635,818,0.776283,0,1240,1240,232,0,0,0,631,3291
3470,201203,0,0,25,0,171,21,62,0.338709,1,11,0.090909,9,17,0.529411,7,15,22,29,5,3,20,17,52
3471,1629013,0,0,46,2,921,126,294,0.428571,81,208,0.389423,37,45,0.822222,12,57,69,44,21,7,22,92,370
3472,1539,0,0,20,0,146,19,58,0.327586,0,2,0,23,30,0.766666,2,5,7,36,7,1,21,27,61
3473,78123,0,0,134,0,0,402,1318,0.305007,0,0,0,352,589,0.597623,0,0,0,177,0,0,0,308,1156
3474,78124,0,0,122,0,0,514,1448,0.354972,0,0,0,295,371,0.795148,0,0,0,299,0,0,0,302,1323
3475,78125,0,0,596,0,13023,1562,3905,0.4,0,0,0,1804,2604,0.69278,0,4986,4986,809,0,0,0,2106,4928
3476,78126,0,0,711,0,21793,4761,11168,0.426307,0,0,0,3143,3559,0.883113,0,2779,2779,2101,0,0,0,1925,12665
3477,201594,0,0,8,0,20,4,11,0.363636,0,2,0,0,2,0,0,3,3,0,0,2,0,3,8
3478,1117,0,0,136,4,1505,176,378,0.465608,0,2,0,165,252,0.654761,158,221,379,34,29,35,75,179,517
3479,78128,0,0,8,0,74,4,23,0.173913,0,0,0,2,5,0.4,0,23,23,0,0,0,0,12,10
3480,216,0,0,943,361,21668,2589,6419,0.403333,431,1416,0.304378,938,1199,0.782318,773,2410,3183,3918,747,252,1664,1949,6547
3481,1745,0,0,9,0,14,1,8,0.125,0,0,0,0,0,0,3,0,3,0,0,0,2,2,2
3482,78130,0,0,43,0,0,37,153,0.24183,0,0,0,19,33,0.575757,0,0,0,6,0,0,0,42,93
3483,78131,0,0,22,0,0,29,146,0.19863,0,0,0,16,26,0.615384,0,0,0,4,0,0,0,34,74
3484,78132,0,0,59,0,607,102,225,0.453333,0,1,0,36,60,0.6,60,81,141,27,19,5,61,131,240
3485,78133,0,0,673,253,18530,3416,6950,0.49151,3,31,0.096774193548387,1214,1646,0.737545,1415,2721,4136,1459,739,559,1284,2540,8049
3486,203129,0,0,45,0,248,23,51,0.45098,1,8,0.125,12,24,0.5,13,26,39,17,6,2,23,29,59
3487,1852,0,0,18,5,185,15,39,0.384615,2,7,0.285714,8,13,0.615384,6,16,22,16,3,0,7,12,40
3488,78135,0,0,106,0,977,155,338,0.458579,0,0,0,57,90,0.633333,92,86,178,62,22,4,71,98,367
3489,78136,0,0,64,37,1624,171,421,0.406175,1,13,0.076923,52,80,0.65,43,106,149,311,96,14,104,112,395
3490,78653,0,0,23,0,0,35,137,0.255474,0,0,0,37,51,0.72549,0,0,0,46,0,0,0,46,107
3491,2321,0,0,18,0,122,15,38,0.394736,0,1,0,3,7,0.428571,9,10,19,7,1,1,10,12,33
3492,78138,0,0,34,0,222,32,91,0.351648,0,0,0,20,32,0.625,19,29,48,10,8,3,0,36,84
3493,78139,0,0,842,347,24549,5934,12507,0.474454,125,443,0.282167042889391,2614,3174,0.823566,1424,2201,3625,2123,878,178,1720,2479,14607
3494,78140,0,0,3,0,18,0,4,0,0,1,0,0,0,0,0,0,0,2,1,1,2,2,0
3495,78141,0,0,4,0,0,0,0,0,0,0,0,1,3,0.333333,0,0,0,2,0,0,0,2,1
3496,78142,0,0,699,0,23338,3715,9378,0.396139,0,0,0,2638,3273,0.805988,0,2855,2855,2608,0,0,0,1405,10068
3497,78143,0,0,318,0,9201,1393,2698,0.516308,0,1,0,1134,1576,0.719543,605,1783,2388,574,323,224,365,731,3920
3498,202697,0,0,419,238,10624,1150,2904,0.396005,451,1312,0.34375,368,479,0.768267,302,1114,1416,788,483,108,498,990,3119
3499,203144,0,0,182,25,3271,445,1207,0.368682,162,529,0.306238,297,390,0.761538,85,270,355,460,110,49,243,201,1349
3500,1627783,0,0,182,88,3968,624,1173,0.531969,61,236,0.258474,195,271,0.719557,214,655,869,311,134,120,185,415,1504
3501,78144,0,0,5,0,26,4,13,0.307692,0,0,0,4,5,0.8,0,4,4,0,0,0,0,4,12
3502,78145,0,0,28,0,124,20,56,0.357142,0,0,0,6,7,0.857142,9,16,25,13,4,1,0,23,46
3503,78146,0,0,598,195,12732,1789,3531,0.506655,48,177,0.271186,515,601,0.856905,196,621,817,1962,439,19,657,940,4141
3504,78147,0,0,550,0,13632,2149,5248,0.409489,0,0,0,1662,1945,0.854498,0,1567,1567,1950,0,0,0,1307,5960
3505,78148,0,0,21,0,0,6,44,0.136363,0,0,0,8,15,0.533333,0,0,0,4,0,0,0,18,20
3506,78149,0,0,1107,739,36943,6396,13792,0.463747,203,618,0.328478964401294,4292,5053,0.849396,2542,8274,10816,3488,1162,1048,2586,3879,17287
3507,78150,0,0,357,34,8633,1810,3730,0.485254,0,11,0,1440,1690,0.852071,161,584,745,1215,252,56,687,724,5060
3508,78151,0,0,1254,0,34989,4293,9949,0.4315,0,0,0,3196,4748,0.673125,2035,3213,12357,2572,358,138,333,3105,11782
3509,202918,0,0,4,0,46,4,18,0.222222,1,8,0.125,2,3,0.666666,3,3,6,3,1,0,3,6,11
3510,202081,0,0,21,0,101,17,31,0.548387,0,0,0,11,22,0.5,16,12,28,3,1,4,10,20,45
3511,78152,0,0,36,0,366,36,79,0.455696,0,0,0,19,39,0.487179,0,62,62,23,0,0,0,37,91
3512,101134,0,0,51,2,507,67,143,0.468531,0,0,0,35,41,0.853658,43,56,99,11,15,1,27,83,169
3513,1627732,0,0,126,126,4232,846,1517,0.557679,0,11,0,332,587,0.565587,244,839,1083,1029,199,105,434,326,2024
3514,2250,0,0,466,228,11510,1551,3552,0.436655,378,955,0.395811,709,862,0.822505,559,1232,1791,710,396,83,522,1153,4189
3515,200759,0,0,75,4,705,70,171,0.409356,0,0,0,23,59,0.38983,55,86,141,14,11,32,30,91,163
3516,78153,0,0,598,0,7036,2180,6211,0.35099,0,0,0,1499,2211,0.677973,0,2294,2294,940,0,0,0,1843,5859
3517,78154,0,0,60,0,0,120,429,0.27972,0,0,0,78,127,0.614173,0,0,0,29,0,0,0,78,318
3518,203613,0,0,237,67,4959,744,1678,0.443384,132,422,0.312796,402,526,0.764258,115,460,575,432,145,59,324,479,2022
3519,1628424,0,0,32,12,643,80,189,0.42328,11,39,0.282051,25,25,1,14,36,50,68,18,5,44,61,196
3520,1489,0,0,454,307,13419,2242,5179,0.432902,43,141,0.304964,1306,1694,0.770956,798,2035,2833,1498,514,361,982,1101,5833
3521,1750,0,0,5,0,19,1,5,0.2,0,2,0,0,0,0,1,1,2,0,1,0,3,1,2
3522,1629014,0,0,9,0,56,7,23,0.304347,0,8,0,1,4,0.25,0,7,7,4,0,0,6,3,15
3523,54,0,0,327,100,5199,495,1124,0.440391,2,9,0.222222,396,641,0.617784,423,764,1187,305,91,60,368,593,1388
3524,78157,0,0,217,0,3980,764,1890,0.404232,0,2,0,304,420,0.723809,142,303,445,479,189,17,238,250,1832
3525,1591,0,0,4,0,25,4,10,0.4,1,1,1,2,5,0.4,3,1,4,5,2,0,6,2,11
3526,78160,0,0,65,0,1345,193,491,0.393075,0,0,0,123,216,0.569444,0,183,183,154,0,0,0,187,509
3527,201235,0,0,5,0,24,3,7,0.428571,0,0,0,0,0,0,3,3,6,1,0,0,1,3,6
3528,78159,0,0,4,0,12,2,5,0.4,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4
3529,203156,0,0,135,61,2541,403,856,0.470794,4,23,0.173913,221,288,0.767361,248,422,670,140,76,64,153,289,1031
3530,78161,0,0,12,0,95,10,26,0.384615,0,0,0,10,15,0.666666,5,8,13,20,3,0,19,16,30
3531,202713,0,0,356,172,7795,843,2015,0.418362,299,826,0.361985,341,434,0.785714,317,709,1026,272,203,110,278,734,2326
3532,201606,0,0,37,2,303,31,85,0.364705,10,25,0.4,18,21,0.857142,10,25,35,29,11,0,23,45,90
3533,202698,0,0,148,62,2605,233,620,0.375806,58,182,0.318681,88,139,0.633093,112,360,472,92,117,57,100,325,612
3534,101189,0,0,243,19,3254,362,783,0.462324,35,120,0.291666,195,234,0.833333,321,589,910,109,97,117,140,390,954
3535,78162,0,0,2,0,10,2,3,0.666666,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4
3536,78163,0,0,12,0,68,5,20,0.25,0,0,0,3,8,0.375,0,2,2,3,0,0,0,10,13
3537,78164,0,0,43,0,304,39,94,0.414893,0,2,0,13,25,0.52,24,36,60,26,7,6,19,50,91
3538,203491,0,0,24,0,224,18,57,0.315789,7,25,0.28,11,15,0.733333,2,12,14,34,9,1,18,27,54
3539,101,0,0,600,371,16789,2290,5259,0.435444,524,1381,0.379435,1548,1741,0.889144,275,1251,1526,3881,500,29,1497,1343,6652
3540,78167,0,0,203,0,4460,696,1591,0.43746,0,0,0,492,609,0.807881,206,467,673,526,208,76,235,636,1884
3541,1730,0,0,608,197,10912,1194,2419,0.493592,2,6,0.333333,486,858,0.566433,919,1922,2841,288,256,532,519,1270,2876
3542,78168,0,0,145,0,2798,274,632,0.433544,0,0,0,112,177,0.632768,224,384,608,152,99,24,0,277,660
3543,78169,0,0,341,0,9193,1164,3000,0.388,0,0,0,472,591,0.798646,0,1133,1133,903,0,0,0,1027,2800
3544,78170,0,0,3,0,20,2,5,0.4,0,0,0,0,1,0,0,7,7,0,0,0,0,3,4
3545,1073,0,0,259,44,3511,502,1037,0.484088,0,2,0,446,709,0.629055,336,432,768,145,91,56,244,503,1450
3546,78171,0,0,28,0,525,53,165,0.321212,0,0,0,41,68,0.602941,0,148,148,25,0,0,0,81,147
3547,78172,0,0,63,1,515,89,238,0.373949,9,41,0.219512,38,59,0.644067,34,34,68,52,36,7,42,93,225
3548,2447,0,0,66,0,515,73,202,0.361386,13,49,0.265306,14,26,0.538461,24,46,70,31,26,4,39,71,173
3549,202388,0,0,218,66,3749,449,1098,0.408925,98,316,0.310126,193,256,0.753906,54,401,455,651,83,8,230,193,1189
3550,78173,0,0,755,0,25750,4116,9646,0.426705,0,0,0,2339,3239,0.722136,367,843,5615,1925,381,32,0,2700,10571
3551,101166,0,0,20,0,72,14,26,0.538461,1,2,0.5,9,13,0.692307,7,7,14,1,1,2,9,11,38
3552,78174,0,0,31,0,151,30,58,0.517241,0,2,0,13,21,0.619047,5,7,12,16,3,0,11,18,73
3553,78175,0,0,2,0,12,0,2,0,0,1,0,2,2,1,0,1,1,2,0,0,2,0,2
3554,203935,0,0,304,106,8627,925,2538,0.36446,379,1257,0.301511,567,749,0.757009,290,802,1092,1188,462,108,517,791,2796
3555,78176,0,0,261,0,0,1229,3544,0.346783,0,0,0,858,1076,0.797397,0,196,196,595,0,0,0,584,3316
3556,78177,0,0,118,0,0,239,935,0.255614,0,0,0,248,365,0.679452,0,0,0,299,0,0,0,395,726
3557,78178,0,0,719,0,18324,3087,7194,0.429107,0,0,0,2308,2762,0.835626,0,1580,1580,1698,0,0,0,1740,8482
3558,78207,0,0,30,0,491,81,188,0.430851,0,0,0,43,72,0.597222,0,143,143,20,0,0,0,81,205
3559,78209,0,0,9,0,83,8,33,0.242424,0,0,0,7,8,0.875,0,16,16,7,0,0,0,6,23
3560,78202,0,0,865,0,22407,4776,10642,0.448787,23,81,0.283950617283951,1307,1637,0.798411,653,1519,3630,1734,431,167,237,2059,10882
3561,78203,0,0,13,0,137,13,55,0.236363,0,0,0,11,16,0.6875,0,33,33,14,0,0,0,11,37
3562,293,0,0,564,419,16377,2993,6300,0.475079,18,93,0.193548,2103,2718,0.77373,1192,2054,3246,798,462,789,1036,1945,8107
3563,1520,0,0,142,36,1976,297,726,0.40909,72,250,0.288,63,104,0.605769,57,143,200,124,87,70,111,204,729
3564,78179,0,0,73,0,588,65,150,0.433333,0,10,0,56,83,0.674698,14,62,76,115,37,3,44,89,186
3565,1814,0,0,224,39,3956,425,976,0.43545,59,161,0.366459,231,324,0.712962,61,230,291,627,118,56,219,346,1140
3566,203147,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3567,78181,0,0,46,0,386,52,121,0.429752,0,2,0,30,42,0.714285,28,32,60,49,14,1,27,39,134
3568,200783,0,0,403,49,6826,1221,2207,0.553239,1,27,0.037037,637,963,0.661474,543,1024,1567,322,183,91,413,957,3080
3569,78182,0,0,48,0,0,32,119,0.268907,0,0,0,9,21,0.428571,0,0,0,6,0,0,0,47,73
3570,78183,0,0,408,214,9825,2031,4074,0.498527,45,153,0.294117,1125,1495,0.752508,476,824,1300,866,265,175,700,1214,5232
3571,78184,0,0,54,0,538,131,321,0.408099,0,0,0,21,21,1,14,16,30,47,20,3,0,45,283
3572,78185,0,0,8,0,0,2,13,0.153846,0,0,0,2,3,0.666666,0,0,0,2,0,0,0,6,6
3573,2764,0,0,61,0,560,59,140,0.421428,8,26,0.307692,39,60,0.65,22,44,66,48,31,5,29,70,165
3574,475,0,0,296,118,5833,1020,2399,0.425177,3,36,0.083333,313,405,0.772839,394,840,1234,400,224,150,353,979,2356
3575,78187,0,0,11,0,104,11,45,0.244444,0,0,0,6,10,0.6,0,26,26,9,0,0,0,15,28
3576,78188,0,0,562,0,17879,3169,6578,0.481757,0,0,0,1203,2079,0.578643,952,2880,5962,808,325,1183,183,1941,7541
3577,78189,0,0,63,0,415,70,182,0.384615,0,0,0,28,87,0.321839,0,132,132,17,0,0,0,75,168
3578,78190,0,0,524,0,12269,1737,3607,0.481563,0,0,0,623,965,0.645595,94,184,3249,969,63,12,0,1553,4097
3579,202962,0,0,149,12,1835,243,394,0.616751,0,1,0,110,191,0.575916,165,324,489,41,32,59,65,290,596
3580,202397,0,0,510,142,9845,1596,3741,0.426623,179,586,0.30546,365,546,0.668498,164,1017,1181,1917,363,116,648,650,3736
3581,2747,0,0,971,395,26195,4373,10443,0.418749,1929,5167,0.37333,1456,1988,0.732394,494,2574,3068,2074,973,204,1311,2186,12131
3582,2074,0,0,108,2,1064,125,303,0.412541,1,8,0.125,78,113,0.690265,49,129,178,66,37,26,54,166,329
3583,201160,0,0,614,104,10008,1570,3351,0.468516,82,245,0.334693,547,699,0.782546,654,1417,2071,452,208,408,506,1334,3769
3584,202536,0,0,5,0,46,3,14,0.214285,1,6,0.166666,0,0,0,2,5,7,4,5,0,0,5,7
3585,78191,0,0,76,3,876,89,173,0.51445,0,0,0,41,89,0.460674,72,115,187,46,22,51,47,189,219
3586,693,0,0,1030,618,27022,4325,9512,0.454688,30,126,0.238095,2528,3200,0.79,2456,4119,6575,1010,606,868,1290,2974,11208
3587,2746,0,0,894,772,28998,5089,11247,0.452476,450,1578,0.285171,2368,3748,0.631803,1717,4936,6653,2789,1083,1713,2197,2461,12996
3588,78192,0,0,42,4,461,57,150,0.38,3,9,0.333333,21,28,0.75,13,19,32,43,25,3,30,74,138
3589,181,0,0,737,650,22210,3527,7352,0.479733,664,1665,0.398798,1679,2026,0.828726,281,1173,1454,4073,759,65,1649,1185,9397
3590,78194,0,0,183,40,3131,485,1122,0.432263,31,104,0.298076,217,267,0.812734,90,181,271,394,142,15,216,372,1218
3591,78195,0,0,883,595,22879,2519,4743,0.531098,0,7,0,866,1630,0.531288,3401,4724,8125,941,699,457,1280,2966,5904
3592,1910,0,0,15,0,105,11,28,0.392857,0,0,0,11,17,0.647058,11,22,33,3,5,1,3,13,33
3593,63,0,0,449,170,10546,950,1767,0.537634,1,7,0.142857,626,1183,0.529163,1122,2071,3193,661,361,248,526,1137,2527
3594,78197,0,0,141,10,1328,294,620,0.474193,9,60,0.15,101,121,0.83471,74,138,212,142,21,5,109,119,698
3595,2065,0,0,17,0,179,19,59,0.322033,3,18,0.166666,10,16,0.625,10,12,22,10,5,3,7,8,51
3596,202701,0,0,84,4,829,109,294,0.370748,19,73,0.260273,40,56,0.714285,24,59,83,97,25,4,71,81,277
3597,78198,0,0,375,102,7720,1540,3384,0.455082,47,187,0.251336,824,1082,0.761552,604,812,1416,690,377,188,559,804,3951
3598,78199,0,0,659,58,19166,4007,8418,0.476003,19,75,0.253333333333333,1891,2428,0.77883,588,1390,1978,2561,734,165,990,1680,9924
3599,78200,0,0,976,56,31444,6676,14218,0.469545,17,110,0.154545454545455,2893,3705,0.780836,861,1977,3597,4487,1403,57,1158,2556,16262
3600,78201,0,0,66,9,384,39,99,0.393939,0,1,0,21,52,0.403846,55,65,120,5,16,7,16,63,99
3601,78204,0,0,229,1,3118,417,958,0.435281,10,42,0.238095238095238,291,332,0.876506,70,218,288,401,119,21,194,382,1135
3602,203893,0,0,27,0,131,15,47,0.319148,3,16,0.1875,20,26,0.76923,2,13,15,19,8,1,19,18,53
3603,78205,0,0,46,0,621,116,277,0.418772,8,35,0.228571428571429,75,87,0.862068,22,41,63,58,33,14,41,66,315
3604,120,0,0,942,717,28857,4609,10485,0.43958,1148,3208,0.357855,3064,3625,0.845241,1112,1948,3060,2922,726,275,1714,2278,13430
3605,200848,0,0,8,0,28,2,8,0.25,0,0,0,1,2,0.5,1,5,6,0,1,0,2,4,5
3606,1478,0,0,8,0,61,6,18,0.333333,1,6,0.166666,1,1,1,2,8,10,4,1,0,4,9,14
3607,2604,0,0,53,5,687,60,179,0.335195,9,24,0.375,20,24,0.833333,52,105,157,35,11,9,41,76,149
3608,380,0,0,457,87,7295,1017,2362,0.430567,120,391,0.306905,350,507,0.690335,324,411,735,881,319,79,442,717,2504
3609,78208,0,0,78,0,1200,144,360,0.4,17,71,0.23943661971831,52,69,0.753623,63,71,134,277,85,2,109,131,357
3610,1628372,0,0,97,97,2825,536,1322,0.405446,145,443,0.327313,183,265,0.690566,65,268,333,466,109,28,280,224,1400
3611,22,0,0,867,792,23102,5301,10461,0.506739,3,26,0.115384,2266,2932,0.772851,1531,3746,5277,1215,372,1111,1579,3011,12871
3612,1091,0,0,194,31,1890,211,489,0.431492,0,2,0,132,214,0.616822,146,276,422,49,37,150,138,417,554
3613,78212,0,0,40,0,495,48,138,0.347826,0,0,0,35,65,0.538461,0,98,98,49,0,0,0,53,131
3614,203503,0,0,412,210,9095,943,2227,0.423439,490,1284,0.381619,219,267,0.820224,118,862,980,422,194,94,251,561,2595
3615,727,0,0,846,551,23127,2144,5054,0.424218,55,265,0.207547,1448,1897,0.76331,419,1722,2141,4245,975,105,1391,2013,5791
3616,78213,0,0,964,0,25676,4890,10019,0.488072,0,0,0,1975,2398,0.823603,248,740,2732,2767,300,157,84,2453,11755
3617,2745,0,0,211,71,3539,489,1116,0.438172,92,281,0.327402,263,376,0.699468,152,339,491,241,86,69,206,328,1333
3618,78214,0,0,60,0,0,95,251,0.378486,0,0,0,156,205,0.760975,0,0,0,95,0,0,0,158,346
3619,78215,0,0,821,138,22992,4250,9262,0.458864,130,447,0.29082774049217,2272,2695,0.843042,672,1460,2132,3525,1085,161,1973,2622,10902
3620,78216,0,0,192,0,3868,564,1489,0.378777,0,0,0,491,608,0.807565,0,791,791,353,0,0,0,421,1619
3621,78217,0,0,191,0,4282,721,1502,0.480026,0,0,0,216,322,0.670807,371,866,1237,172,88,106,0,457,1658
3622,2226,0,0,115,13,1595,218,576,0.378472,74,248,0.298387,74,107,0.691588,24,108,132,225,62,11,116,147,584
3623,78219,0,0,8,0,98,18,43,0.418604,0,0,0,9,11,0.818181,0,15,15,9,0,0,0,21,45
3624,2443,0,0,495,79,9227,1449,2904,0.498966,3,19,0.157894,514,609,0.844006,553,1136,1689,589,324,106,486,1197,3415
3625,78220,0,0,213,0,3857,690,1562,0.441741,0,0,0,354,455,0.778021,0,997,997,280,0,0,0,408,1734
3626,203480,0,0,4,0,30,5,15,0.333333,3,6,0.5,1,2,0.5,0,8,8,0,1,2,1,3,14
3627,78221,0,0,6,0,0,5,15,0.333333,0,0,0,1,2,0.5,0,0,0,1,0,0,0,5,11
3628,2776,0,0,76,29,879,79,190,0.415789,0,0,0,61,90,0.677777,78,136,214,12,34,24,41,166,219
3629,1629034,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3630,78222,0,0,259,5,5290,844,1796,0.469933,12,48,0.25,805,941,0.855472,300,352,652,572,248,38,399,495,2505
3631,2779,0,0,31,0,272,23,72,0.319444,5,29,0.172413,34,42,0.809523,5,17,22,28,7,1,29,33,85
3632,78223,0,0,150,0,2583,461,1289,0.357641,0,0,0,245,403,0.60794,0,728,728,142,0,0,0,410,1167
3633,600009,0,0,836,562,22550,3264,7008,0.465753,101,389,0.25964,928,1164,0.79725,441,1314,1755,4192,828,103,1534,1915,7557
3634,78225,0,0,479,0,8104,1488,4066,0.365961,0,0,0,1185,1554,0.762548,0,1409,1409,917,0,0,0,1580,4161
3635,78226,0,0,169,0,0,322,1149,0.280243,0,0,0,208,362,0.574585,0,0,0,143,0,0,0,351,852
3636,201578,0,0,705,78,10639,2181,4750,0.459157,232,651,0.356374,998,1252,0.797124,947,1928,2875,461,189,356,614,1564,5592
3637,1629016,0,0,27,10,465,58,145,0.4,25,72,0.347222,25,34,0.735294,44,65,109,27,17,19,19,42,166
3638,78227,0,0,48,2,771,125,281,0.444839,0,2,0,96,131,0.732824,68,86,154,46,36,14,47,107,346
3639,771,0,0,157,75,2641,389,754,0.515915,0,3,0,145,250,0.58,127,428,555,109,53,170,249,336,923
3640,280,0,0,640,403,12300,1194,2466,0.484184,0,1,0,966,1469,0.65759,1313,2123,3436,213,248,534,667,2116,3354
3641,78230,0,0,4,0,0,0,7,0,0,0,0,1,2,0.5,0,0,0,0,0,0,0,3,1
3642,78231,0,0,10,0,44,8,21,0.380952,0,0,0,2,3,0.666666,0,24,24,0,0,0,0,4,18
3643,201168,0,0,355,153,6812,1073,1932,0.555383,2,14,0.142857,668,958,0.697286,576,1203,1779,423,198,209,384,685,2816
3644,78232,0,0,278,0,5248,763,1953,0.390681,0,0,0,486,701,0.693295,0,1273,1273,266,0,0,0,811,2012
3645,84,0,0,913,867,35262,6076,14294,0.425073,1104,3272,0.337408,3456,4298,0.804094,770,2954,3724,3664,1294,399,2450,1689,16712
3646,78233,0,0,169,39,2202,341,659,0.51745,0,6,0,191,254,0.751968,125,259,384,218,80,28,209,338,873
3647,78234,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
3648,78235,0,0,1,0,0,1,3,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
3649,1756,0,0,43,0,397,31,88,0.352272,0,1,0,37,47,0.787234,34,45,79,10,6,22,26,78,99
3650,711,0,0,970,564,30222,5386,13182,0.408587,988,3202,0.308557,4649,5659,0.821523,926,2141,3067,3240,869,437,2641,1810,16409
3651,78237,0,0,347,0,4539,769,1844,0.417028,1,2,0.5,242,315,0.768253,190,321,511,524,111,15,158,360,1781
3652,78238,0,0,522,0,10494,1883,4296,0.438314,0,0,0,1094,1495,0.731772,58,87,2453,872,31,7,0,1259,4860
3653,78239,0,0,313,0,5489,1021,2466,0.41403,0,0,0,361,526,0.686311,190,446,861,213,129,51,0,686,2403
3654,78240,0,0,74,0,0,170,504,0.337301,0,0,0,238,313,0.760383,0,34,34,73,0,0,0,172,578
3655,78241,0,0,192,31,2984,468,1055,0.443601,24,107,0.224299,240,308,0.77922,76,201,277,390,119,20,248,483,1200
3656,317,0,0,866,420,23523,3953,9590,0.4122,1222,3591,0.340295,1701,2211,0.769335,417,1712,2129,3085,951,106,1533,2293,10829
3657,78243,0,0,17,0,65,6,24,0.25,0,0,0,2,2,1,6,4,10,6,1,0,0,11,14
3658,203917,0,0,310,63,6315,725,1857,0.390414,369,1058,0.348771,321,397,0.808564,69,572,641,494,132,77,327,406,2140
3659,78244,0,0,265,0,3380,474,1019,0.465161,0,0,0,289,368,0.785326,0,1019,1019,251,0,0,0,577,1237
3660,78245,0,0,610,0,14777,2020,4180,0.483253,0,4,0,969,1218,0.795566,428,917,1781,1719,846,96,195,1832,5009
3661,1099,0,0,2,0,12,1,4,0.25,0,2,0,1,2,0.5,0,3,3,2,1,1,2,1,3
3662,1735,0,0,270,19,3728,455,1071,0.424836,2,15,0.133333,206,384,0.536458,444,736,1180,94,110,144,213,482,1118
3663,203474,0,0,4,0,21,4,9,0.444444,0,0,0,1,1,1,1,4,5,0,1,0,1,0,9
3664,78247,0,0,38,0,215,25,75,0.333333,2,10,0.2,19,24,0.791666,11,12,23,39,9,4,29,22,71
3665,78249,0,0,72,0,2219,248,643,0.385692,0,0,0,247,357,0.691876,0,377,377,207,0,0,0,144,743
3666,1086,0,0,22,0,228,30,84,0.357142,4,21,0.190476,7,10,0.7,18,27,45,12,12,3,11,14,71
3667,202362,0,0,485,196,11419,1675,3758,0.445715,315,1014,0.31065,505,742,0.680592,320,1723,2043,1403,320,70,805,950,4170
3668,1627293,0,0,8,0,72,9,27,0.333333,0,0,0,4,12,0.333333,19,9,28,2,1,5,0,12,22
3669,78250,0,0,238,28,2858,443,945,0.468783,9,29,0.310344,402,490,0.820408,127,218,345,280,105,17,248,334,1297
3670,78251,0,0,2,0,6,1,2,0.5,0,0,0,0,0,0,2,0,2,0,0,0,0,1,2
3671,78252,0,0,8,0,49,3,19,0.157894,0,0,0,7,10,0.7,0,16,16,4,0,0,0,4,13
3672,2052,0,0,824,542,18400,2238,5515,0.405802,550,1617,0.340136,904,1296,0.69753,410,1422,1832,1355,423,134,814,1140,5930
3673,78253,0,0,2,0,6,1,4,0.25,0,0,0,2,2,1,0,3,3,1,0,0,0,0,4
3674,1529,0,0,15,0,110,12,26,0.461538,0,0,0,16,25,0.64,9,22,31,2,5,2,8,13,40
3675,1125,0,0,270,72,5414,765,1503,0.508982,9,44,0.204545,466,619,0.752827,444,633,1077,338,147,106,346,580,2005
3676,1565,0,0,286,43,3302,246,556,0.442446,0,0,0,131,251,0.521912,349,558,907,88,56,278,142,557,623
3677,78256,0,0,5,0,37,4,15,0.266666,0,0,0,2,6,0.333333,0,5,5,2,0,0,0,9,10
